10.000000	0.111870	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.010997	10.000000	0.000000	10.000000	0.000000	10.000000	0.040849	10.000000	0.000000	10.000000	0.352620	10.000000	0.028204	10.000000	0.337106	10.000000	0.008056	10.000000	0.000000	10.000000	0.428843	10.000000	0.000000	10.000000	0.515359	10.000000	0.004603	10.000000	0.283208	10.000000	0.001214	10.000000	0.000000	10.000000	0.009543	10.000000	0.111870	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.010997	10.000000	0.000000	10.000000	0.000000	10.000000	0.352620	10.000000	0.028204	10.000000	0.337106	10.000000	0.786082	10.000000	0.000000	10.000000	0.786082	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.000000	10.000000	0.515359	10.000000	0.004603	10.000000	0.283208	10.000000	0.001214	10.000000	0.000000	10.000000	0.009543	
11.000000	0.118814	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.002776	11.000000	0.000000	11.000000	0.000000	11.000000	0.042168	11.000000	0.000000	11.000000	0.306380	11.000000	0.016108	11.000000	0.359610	11.000000	0.000000	11.000000	0.000000	11.000000	0.441280	11.000000	0.000000	11.000000	0.496775	11.000000	0.001303	11.000000	0.255689	11.000000	0.004774	11.000000	0.000000	11.000000	0.002403	11.000000	0.118814	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.002776	11.000000	0.000000	11.000000	0.000000	11.000000	0.306380	11.000000	0.016108	11.000000	0.359610	11.000000	0.778307	11.000000	0.000000	11.000000	0.778307	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.000000	11.000000	0.496775	11.000000	0.001303	11.000000	0.255689	11.000000	0.004774	11.000000	0.000000	11.000000	0.002403	
12.000000	0.125446	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.042168	12.000000	0.000000	12.000000	0.255596	12.000000	0.007237	12.000000	0.371227	12.000000	0.000000	12.000000	0.000000	12.000000	0.449002	12.000000	0.000000	12.000000	0.469743	12.000000	0.000000	12.000000	0.227878	12.000000	0.010438	12.000000	0.000000	12.000000	0.000000	12.000000	0.125446	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.255596	12.000000	0.007237	12.000000	0.371227	12.000000	0.767077	12.000000	0.000000	12.000000	0.767077	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.000000	12.000000	0.469743	12.000000	0.000000	12.000000	0.227878	12.000000	0.010438	12.000000	0.000000	12.000000	0.000000	
13.000000	0.131708	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.040849	13.000000	0.000000	13.000000	0.203254	13.000000	0.001821	13.000000	0.371227	13.000000	0.000000	13.000000	0.000000	13.000000	0.451620	13.000000	0.000000	13.000000	0.435239	13.000000	0.000000	13.000000	0.200164	13.000000	0.017818	13.000000	0.000000	13.000000	0.000000	13.000000	0.131708	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.203254	13.000000	0.001821	13.000000	0.371227	13.000000	0.751955	13.000000	0.000000	13.000000	0.751955	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.000000	13.000000	0.435239	13.000000	0.000000	13.000000	0.200164	13.000000	0.017818	13.000000	0.000000	13.000000	0.000000	
14.000000	0.137548	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.038292	14.000000	0.000000	14.000000	0.152428	14.000000	0.000000	14.000000	0.359610	14.000000	0.000000	14.000000	0.000000	14.000000	0.446686	14.000000	0.000000	14.000000	0.394510	14.000000	0.000000	14.000000	0.172937	14.000000	0.026413	14.000000	0.000000	14.000000	0.000000	14.000000	0.137548	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.152428	14.000000	0.000000	14.000000	0.359610	14.000000	0.732593	14.000000	0.000000	14.000000	0.732593	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.000000	14.000000	0.394510	14.000000	0.000000	14.000000	0.172937	14.000000	0.026413	14.000000	0.000000	14.000000	0.000000	
15.000000	0.142916	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.034660	15.000000	0.000000	15.000000	0.106104	15.000000	0.000000	15.000000	0.337107	15.000000	0.000000	15.000000	0.000000	15.000000	0.432098	15.000000	0.000000	15.000000	0.349028	15.000000	0.000000	15.000000	0.146579	15.000000	0.035636	15.000000	0.000000	15.000000	0.000000	15.000000	0.142916	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.106104	15.000000	0.000000	15.000000	0.337107	15.000000	0.708757	15.000000	0.000000	15.000000	0.708757	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.000000	15.000000	0.349028	15.000000	0.000000	15.000000	0.146579	15.000000	0.035636	15.000000	0.000000	15.000000	0.000000	
16.000000	0.147765	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.031974	16.000000	0.000000	16.000000	0.067003	16.000000	0.000000	16.000000	0.305131	16.000000	0.000000	16.000000	0.000000	16.000000	0.408495	16.000000	0.000000	16.000000	0.300437	16.000000	0.000000	16.000000	0.121460	16.000000	0.044860	16.000000	0.000000	16.000000	0.000000	16.000000	0.147765	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.067003	16.000000	0.000000	16.000000	0.305131	16.000000	0.680354	16.000000	0.000000	16.000000	0.680354	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.000000	16.000000	0.300437	16.000000	0.000000	16.000000	0.121460	16.000000	0.044860	16.000000	0.000000	16.000000	0.000000	
17.000000	0.152055	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.032265	17.000000	0.000000	17.000000	0.037427	17.000000	0.000000	17.000000	0.265692	17.000000	0.000000	17.000000	0.000000	17.000000	0.376907	17.000000	0.000000	17.000000	0.250493	17.000000	0.000000	17.000000	0.097932	17.000000	0.053455	17.000000	0.000000	17.000000	0.000000	17.000000	0.152055	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.037427	17.000000	0.000000	17.000000	0.265692	17.000000	0.647450	17.000000	0.000000	17.000000	0.647450	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.000000	17.000000	0.250493	17.000000	0.000000	17.000000	0.097932	17.000000	0.053455	17.000000	0.000000	17.000000	0.000000	
18.000000	0.155749	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.035727	18.000000	0.000000	18.000000	0.019120	18.000000	0.000000	18.000000	0.221267	18.000000	0.000000	18.000000	0.000000	18.000000	0.338716	18.000000	0.000000	18.000000	0.201001	18.000000	0.000000	18.000000	0.076326	18.000000	0.060835	18.000000	0.000000	18.000000	0.000000	18.000000	0.155749	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.019120	18.000000	0.000000	18.000000	0.221267	18.000000	0.610289	18.000000	0.000000	18.000000	0.610289	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.000000	18.000000	0.201001	18.000000	0.000000	18.000000	0.076326	18.000000	0.060835	18.000000	0.000000	18.000000	0.000000	
19.000000	0.163457	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.042486	19.000000	0.000000	19.000000	0.013171	19.000000	0.000000	19.000000	0.174648	19.000000	0.000000	19.000000	0.000000	19.000000	0.295590	19.000000	0.000000	19.000000	0.153750	19.000000	0.000000	19.000000	0.056946	19.000000	0.066499	19.000000	0.000000	19.000000	0.000000	19.000000	0.163457	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.013171	19.000000	0.000000	19.000000	0.174648	19.000000	0.569297	19.000000	0.000000	19.000000	0.569297	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.000000	19.000000	0.153750	19.000000	0.000000	19.000000	0.056946	19.000000	0.066499	19.000000	0.000000	19.000000	0.000000	
