0	21.837	2.9624	-4.34	3.7551	1.64	1.6884	-12.526	3.3873	-14.071	3.924	9.7871	2.3349	0	0.008562	0.933341	0.033819	0	0	0.49298193	0.24281712	0.00866066	0.20501919	-1.3499541	0.15416415	1.0378	0.043794	-0.360037909	0.240482271	0.005701454	0.18029182	0.370779545	0.534965561	0.13908	0.03182	0	1	0	1	0.050956246	0.065746957
1	21.643	3.0384	-5.0143	3.8002	0.84286	1.9281	-13.372	3.3251	-15.77	3.891	9.0886	2.2642	0	0.00088	0.929511	0.035102	0.10164	0.058062	0.53211402	0.28239066	0.058813893	0.1985544	-1.342008	0.15191766	1.0059	0.039788	-0.266304801	0.244701719	-0.074902636	0.2741048	0.925471398	0.732414728	0.16059	0.033395	0	1	0	1	0.076062171	0.070337911
2	21.657	3.1266	-5.99	3.9799	0.35571	1.9753	-13.662	3.3058	-16.886	3.9045	8.4743	2.3024	0.015672	0.00088	0.928921	0.035316	0.18705	0.084833	0.52931817	0.29612466	0.079567929	0.18837162	-1.3110084	0.16092324	0.96864	0.058221	-0.187918781	0.231431075	-0.130361166	0.305837227	1.280012037	0.780958414	0.16924	0.03209	0	1	0	1	0.10791932	0.075296505
3	21.697	3.2076	-7.3114	4.1499	-0.18857	1.9877	-13.835	3.2925	-18.194	3.9447	7.6286	2.4322	0.031527	0.001915	0.928571	0.035481	0.28866	0.10483	0.51147378	0.30171636	0.095828004	0.17296992	-1.2559743	0.17990559	0.91531	0.084744	-0.093848915	0.204903089	-0.19129967	0.322009581	1.647317518	0.75988777	0.17538	0.029129	0	1	0	1	0.142602138	0.077367144
4	21.746	3.276	-8.8986	4.28	-0.73	1.9511	-13.886	3.2969	-19.713	4.0151	6.5157	2.6693	0.047519	0.003073	0.928471	0.035598	0.40059	0.12689	0.48375072	0.29700756	0.10802772	0.15348726	-1.1738646	0.20842326	0.84484	0.11278	0.008903046	0.171320486	-0.25577613	0.322555311	1.980747577	0.648052259	0.17675	0.026162	0	1	0	1	0.175966311	0.075138511
5	21.788	3.33	-10.66	4.3529	-1.2157	1.8656	-13.786	3.312	-21.456	4.1119	5.1057	3.005	0.063592	0.004295	0.928641	0.035653	0.51879	0.14942	0.4553802	0.27902583	0.11861271	0.13148343	-1.0640907	0.24158106	0.75816	0.13809	0.115393421	0.151354615	-0.326308892	0.31129456	2.227392647	0.45530174	0.17164	0.027032	0	1	0	1	0.201610024	0.069190932
6	21.804	3.3695	-12.509	4.3685	-1.5729	1.7341	-13.527	3.3418	-23.431	4.2369	3.3857	3.4184	0.079689	0.005505	0.929111	0.035661	0.63826	0.15639	0.43525008	0.24683922	0.12993345	0.10897929	-0.93025287	0.27231579	0.65764	0.15867	0.225667592	0.165650179	-0.406545078	0.295082269	2.340000156	0.317097969	0.15924	0.032205	0	1	0	1	0.209995883	0.058647841
7	21.774	3.3977	-14.356	4.3293	-1.76	1.5982	-13.09	3.3885	-25.653	4.3824	1.3543	3.8614	0.095759	0.006639	0.929861	0.035622	0.7458	0.14346	0.42708816	0.20541159	0.14153868	0.089171919	-0.78105258	0.29440791	0.54868	0.17174	0.342667597	0.198913328	-0.493290141	0.280560428	2.295542815	0.514081268	0.14	0.038777	0	1	0	1	0.198191875	0.05251796
8	21.682	3.4171	-16.137	4.2574	-1.74	1.509	-12.46	3.4472	-28.113	4.54	-0.96429	4.2911	0.111732	0.007633	0.930921	0.035558	0.8323	0.1214	0.42953085	0.16594596	0.15151545	0.075883293	-0.62731026	0.30275622	0.43789	0.1782	0.468093205	0.229620836	-0.577692536	0.274983296	2.102140078	0.849241694	0.11488	0.045796	0	1	0	1	0.170087094	0.062644797
9	21.51	3.4317	-17.787	4.1639	-1.4971	1.507	-11.635	3.5164	-30.799	4.7037	-3.5171	4.6545	0.127562	0.008438	0.932251	0.035472	0.89735	0.10371	0.43800669	0.14207823	0.15841188	0.071030286	-0.47869857	0.29376045	0.33616	0.17102	0.599242359	0.257067254	-0.650674443	0.286483637	1.79133801	1.126966973	0.087895	0.049384	0	1	0	1	0.132657603	0.077567676
10	21.246	3.4437	-19.259	4.0705	-1.0457	1.6144	-10.616	3.5928	-33.693	4.8537	-6.2214	4.914	0.143201	0.009033	0.933831	0.035375	0.94976	0.092792	0.44463825	0.14025357	0.16006977	0.072370332	-0.34357563	0.26777376	0.25033	0.14917	0.724055685	0.287455308	-0.697807216	0.312066577	1.411853336	1.266941046	0.063055	0.048149	0	1	0	1	0.096206462	0.082552096
