10.000000 0.111870 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.010997 10.000000 0.000000 10.000000 0.029224 10.000000 0.040849 10.000000 0.000000 10.000000 0.305714 10.000000 0.028204 10.000000 0.361190 10.000000 0.008056 10.000000 0.000000 10.000000 0.428843 10.000000 0.000000 10.000000 0.515359 10.000000 0.007292 10.000000 0.275616 10.000000 0.002361 10.000000 0.073072 10.000000 0.009872 10.000000 0.111870 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.010997 10.000000 0.000000 10.000000 0.000000 10.000000 0.305714 10.000000 0.028204 10.000000 0.361190 10.000000 0.786082 10.000000 0.000000 10.000000 0.786082 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.000000 10.000000 0.515359 10.000000 0.007292 10.000000 0.275616 10.000000 0.002361 10.000000 0.073072 10.000000 0.009872 
11.000000 0.118814 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.002776 11.000000 0.000000 11.000000 0.018927 11.000000 0.042168 11.000000 0.000000 11.000000 0.261300 11.000000 0.016108 11.000000 0.385301 11.000000 0.000000 11.000000 0.000000 11.000000 0.441280 11.000000 0.000000 11.000000 0.496775 11.000000 0.003849 11.000000 0.248491 11.000000 0.009342 11.000000 0.091037 11.000000 0.002476 11.000000 0.118814 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.002776 11.000000 0.000000 11.000000 0.000000 11.000000 0.261300 11.000000 0.016108 11.000000 0.385301 11.000000 0.778307 11.000000 0.000000 11.000000 0.778307 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.000000 11.000000 0.496775 11.000000 0.003849 11.000000 0.248491 11.000000 0.009342 11.000000 0.091037 11.000000 0.002476 
12.000000 0.125446 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.010746 12.000000 0.042168 12.000000 0.000000 12.000000 0.215805 12.000000 0.007237 12.000000 0.397748 12.000000 0.000000 12.000000 0.000000 12.000000 0.449002 12.000000 0.000000 12.000000 0.469743 12.000000 0.001064 12.000000 0.221182 12.000000 0.020636 12.000000 0.111690 12.000000 0.000000 12.000000 0.125446 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.215805 12.000000 0.007237 12.000000 0.397748 12.000000 0.767077 12.000000 0.000000 12.000000 0.767077 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.000000 12.000000 0.469743 12.000000 0.001064 12.000000 0.221182 12.000000 0.020636 12.000000 0.111690 12.000000 0.000000 
13.000000 0.131708 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.004807 13.000000 0.040849 13.000000 0.000000 13.000000 0.171234 13.000000 0.001821 13.000000 0.397748 13.000000 0.000000 13.000000 0.000000 13.000000 0.451620 13.000000 0.000000 13.000000 0.435239 13.000000 0.000000 13.000000 0.194058 13.000000 0.035751 13.000000 0.136067 13.000000 0.000000 13.000000 0.131708 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.171234 13.000000 0.001821 13.000000 0.397748 13.000000 0.751955 13.000000 0.000000 13.000000 0.751955 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.000000 13.000000 0.435239 13.000000 0.000000 13.000000 0.194058 13.000000 0.035751 13.000000 0.136067 13.000000 0.000000 
14.000000 0.137548 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.001207 14.000000 0.038292 14.000000 0.000000 14.000000 0.129549 14.000000 0.000000 14.000000 0.385301 14.000000 0.000000 14.000000 0.000000 14.000000 0.446686 14.000000 0.000000 14.000000 0.394510 14.000000 0.000000 14.000000 0.167485 14.000000 0.054026 14.000000 0.163883 14.000000 0.000000 14.000000 0.137548 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.129549 14.000000 0.000000 14.000000 0.385301 14.000000 0.732593 14.000000 0.000000 14.000000 0.732593 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.000000 14.000000 0.394510 14.000000 0.000000 14.000000 0.167485 14.000000 0.054026 14.000000 0.163883 14.000000 0.000000 
15.000000 0.142916 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.034660 15.000000 0.000000 15.000000 0.092582 15.000000 0.000000 15.000000 0.361191 15.000000 0.000000 15.000000 0.000000 15.000000 0.432098 15.000000 0.000000 15.000000 0.349028 15.000000 0.000000 15.000000 0.141823 15.000000 0.074662 15.000000 0.194809 15.000000 0.000000 15.000000 0.142916 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.092582 15.000000 0.000000 15.000000 0.361191 15.000000 0.708757 15.000000 0.000000 15.000000 0.708757 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.000000 15.000000 0.349028 15.000000 0.000000 15.000000 0.141823 15.000000 0.074662 15.000000 0.194809 15.000000 0.000000 
16.000000 0.147765 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.031387 16.000000 0.000000 16.000000 0.061957 16.000000 0.000000 16.000000 0.326930 16.000000 0.000000 16.000000 0.000000 16.000000 0.408495 16.000000 0.000000 16.000000 0.300437 16.000000 0.000000 16.000000 0.117419 16.000000 0.096757 16.000000 0.228469 16.000000 0.000000 16.000000 0.147765 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.061957 16.000000 0.000000 16.000000 0.326930 16.000000 0.680354 16.000000 0.000000 16.000000 0.680354 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.000000 16.000000 0.300437 16.000000 0.000000 16.000000 0.117419 16.000000 0.096757 16.000000 0.228469 16.000000 0.000000 
17.000000 0.152055 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.029941 17.000000 0.000000 17.000000 0.039016 17.000000 0.000000 17.000000 0.284673 17.000000 0.000000 17.000000 0.000000 17.000000 0.376907 17.000000 0.000000 17.000000 0.250493 17.000000 0.000000 17.000000 0.094603 17.000000 0.119346 17.000000 0.264449 17.000000 0.000000 17.000000 0.152055 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.039016 17.000000 0.000000 17.000000 0.284673 17.000000 0.647450 17.000000 0.000000 17.000000 0.647450 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.000000 17.000000 0.250493 17.000000 0.000000 17.000000 0.094603 17.000000 0.119346 17.000000 0.264449 17.000000 0.000000 
18.000000 0.160391 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.030584 18.000000 0.000000 18.000000 0.024765 18.000000 0.000000 18.000000 0.237074 18.000000 0.000000 18.000000 0.000000 18.000000 0.338716 18.000000 0.000000 18.000000 0.201001 18.000000 0.000000 18.000000 0.073683 18.000000 0.141442 18.000000 0.302301 18.000000 0.000000 18.000000 0.160391 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.024765 18.000000 0.000000 18.000000 0.237074 18.000000 0.610289 18.000000 0.000000 18.000000 0.610289 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.000000 18.000000 0.201001 18.000000 0.000000 18.000000 0.073683 18.000000 0.141442 18.000000 0.302301 18.000000 0.000000 
19.000000 0.177111 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.033553 19.000000 0.000000 19.000000 0.019824 19.000000 0.000000 19.000000 0.187125 19.000000 0.000000 19.000000 0.000000 19.000000 0.295590 19.000000 0.000000 19.000000 0.153750 19.000000 0.000000 19.000000 0.054942 19.000000 0.162078 19.000000 0.341547 19.000000 0.000000 19.000000 0.177111 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.019824 19.000000 0.000000 19.000000 0.187125 19.000000 0.569297 19.000000 0.000000 19.000000 0.569297 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.000000 19.000000 0.153750 19.000000 0.000000 19.000000 0.054942 19.000000 0.162078 19.000000 0.341547 19.000000 0.000000 
