17.840720 -9.972056 0.504001 -18.834742 -23.847434 3.673599 0.002820 0.963082 0.436343 0.786485 -0.067817 -0.628595 0.000000 0.451575 -0.315538 7.742022 0.000000 -12.316386 71.286227 83.487157 -0.091529 3.467235 0.000000 799.264900 721.537552 80.795759 
17.902639 -11.601351 1.541548 -17.865233 -23.781925 2.009469 0.016528 0.962185 0.751730 0.701903 -0.016493 -0.452864 0.465807 1.935112 0.081234 -1.163439 -0.326065 2.569069 69.819926 80.747408 -0.072894 3.335931 -0.486042 792.941944 720.790708 72.848247 
18.000710 -12.718828 0.800390 -15.827930 -28.143776 1.766365 0.029443 0.961099 1.012283 0.612160 0.163861 -0.454061 0.239144 2.392969 -1.446098 -0.117611 0.038575 0.259021 68.845304 82.743834 -0.140070 3.092127 0.035464 792.071251 720.198062 72.237544 
18.257146 -14.007063 0.719119 -13.358983 -33.374430 1.273445 0.041778 0.960136 1.321331 0.522084 0.198512 -0.375909 0.231173 2.292059 -1.756770 0.580189 0.040694 -1.543429 68.489520 84.172689 -0.141534 2.775621 0.048443 791.201678 719.829773 71.688500 
18.717812 -15.509268 0.725527 -10.644100 -38.637216 0.336737 0.053574 0.959609 1.464984 0.459482 0.232540 -0.252232 0.187405 2.160974 -2.042974 0.485931 0.017349 -1.926520 68.423552 85.246462 -0.159731 2.405542 0.030356 790.374207 719.878353 70.915153 
19.304210 -17.183313 0.957004 -7.822908 -43.760580 -1.004410 0.064984 0.959645 1.378910 0.418167 0.251004 -0.121950 0.119840 1.982694 -2.103783 0.321121 -0.002727 -2.633217 68.371400 85.989045 -0.152332 2.014961 0.008630 789.874794 720.403473 69.952215 
19.781668 -18.726450 1.392463 -5.062608 -48.505269 -2.871706 0.076289 0.960214 1.219321 0.391808 0.245464 0.005479 0.050445 1.768310 -1.853523 -0.019420 -0.022907 -3.544554 67.921582 86.425338 -0.149274 1.649626 -0.022145 789.421095 721.303198 68.661682 
19.916946 -19.790348 1.850678 -2.492319 -52.664287 -5.009475 0.087728 0.961207 1.143212 0.375864 0.228012 0.073884 0.000000 1.551766 -1.460969 -0.209909 0.000000 -2.841062 67.277167 86.440005 -0.143939 1.344096 0.000000 788.848865 722.416193 67.137466 
19.667003 -20.317255 2.379207 -0.139926 -56.168288 -5.861925 0.099349 0.962528 1.141208 0.364093 0.210496 0.075410 0.000000 1.387008 -1.142932 0.009821 0.000000 0.130230 66.790955 86.371991 -0.129680 1.101584 0.000000 788.550593 723.646523 66.056922 
19.139903 -20.445103 2.940521 2.057813 -59.102787 -5.540411 0.111056 0.964129 1.151852 0.351369 0.194137 -0.010710 0.000000 1.269286 -0.859737 -0.003476 0.000000 0.324556 66.528313 86.722900 -0.109163 0.902831 0.000000 788.996914 724.989719 65.418644 
18.442447 -20.318913 3.469079 4.165955 -61.423594 -5.904255 0.122771 0.966008 1.125789 0.333869 0.176063 0.044326 0.000000 1.161441 -0.605236 -0.038627 0.000000 -0.871417 66.433158 87.357296 -0.087420 0.733836 0.000000 790.010584 726.463881 65.076805 
17.621465 -20.010858 3.911810 6.184775 -63.239912 -5.965807 0.134493 0.968103 1.064934 0.318774 0.161043 0.031961 0.000000 1.056879 -0.430669 0.015816 0.000000 0.494870 66.408628 87.713202 -0.072699 0.592848 0.000000 790.945790 728.042048 64.941968 
16.665115 -19.509431 4.257919 8.110994 -64.589047 -5.715243 0.146261 0.970354 0.995104 0.303518 0.145670 0.018736 0.000000 0.961228 -0.272166 0.004254 0.000000 0.227025 66.394099 88.412408 -0.060569 0.484051 0.000000 792.363443 729.679191 64.991505 
15.558289 -18.796783 4.520883 9.945269 -65.485446 -5.519356 0.158107 0.972693 0.937699 0.287171 0.124806 0.031098 0.000000 0.863339 -0.146342 0.018357 0.000000 0.590305 66.391348 89.020491 -0.050342 0.410074 0.000000 793.749569 731.324011 65.153285 
14.304859 -17.879832 4.717538 11.687208 -65.990940 -5.075317 0.170043 0.975040 0.897082 0.268668 0.108932 0.019474 0.000000 0.768052 -0.057771 0.015402 0.000000 0.790883 66.401804 89.672477 -0.042112 0.369820 0.000000 795.187897 732.928616 65.377658 
12.919572 -16.778748 4.860170 13.342775 -66.125871 -4.557857 0.182063 0.977339 0.867744 0.247224 0.093071 0.025157 0.000000 0.670403 0.006123 0.025571 0.000000 1.016439 66.427157 90.268869 -0.035424 0.359980 0.000000 796.561374 734.461056 65.627328 
11.418856 -15.516578 4.955623 14.909848 -65.919052 -3.877796 0.194165 0.979541 0.843319 0.222391 0.077057 0.018848 0.000000 0.569917 0.048361 0.023004 0.000000 1.220503 66.464720 90.797417 -0.029217 0.377354 0.000000 797.841522 735.895707 65.876143 
9.820297 -14.118490 5.005021 16.387555 -65.388497 -3.129026 0.206342 0.981605 0.817134 0.176183 0.044815 0.018467 0.000000 0.424317 0.051275 0.024197 0.000000 1.310265 66.517572 91.241256 -0.023094 0.418960 0.000000 798.996277 737.212219 66.067293 
8.138973 -12.611574 5.012623 17.770588 -64.570784 -2.320576 0.218600 0.983491 0.785520 0.129500 0.016209 0.014752 0.000000 0.290741 0.025933 0.020581 0.000000 1.395103 66.585745 91.554337 -0.016797 0.484090 0.000000 799.963314 738.388060 66.159506 
6.390779 -11.026101 4.979720 19.053820 -63.502878 -1.525394 0.230946 0.985153 0.749238 0.073172 -0.021548 0.007203 0.000000 0.151800 -0.042641 0.009041 0.000000 1.255171 66.671566 91.733716 -0.010656 0.572697 0.000000 800.720311 739.397513 66.083318 
