14	19.144	3.5129	-22.903	3.9183	2.1571	2.3869	-4.8381	3.8659	-46.449	5.1109	-16.201	4.6637	0.203141	0.009509	0.941731	0.034986	1.0833	0.036135	-0.035711	0.013676	0.010681	0.004985	0.0022481	0.0092435	0.043235	0.049035	63.359	22.238	-36.458	18.025	13.374	39.204	0.0062812	0.021387	0	1	0	1	0.007099268	0.030277204
15	18.373	3.5406	-23.25	3.9488	3.0786	2.5074	-3.083	3.9031	-49.62	5.0529	-17.893	4.4287	0.21734	0.00932	0.943811	0.034912	1.0961	0.027099	-0.030897	0.011068	0.0088027	0.0033958	-0.00054291	0.0056488	0.022681	0.030695	57.788	18.827	-28.851	12.417	4.7517	20.83	0.0032399	0.01374	0	1	0	1	0.000550261	0.019114289
16	17.527	3.5725	-23.407	3.999	3.9629	2.5822	-1.2594	3.9238	-52.646	4.9534	-19.091	4.2361	0.231184	0.009093	0.945831	0.034851	1.0968	0.022947	-0.026509	0.0083392	0.0075299	0.0021333	-0.0019427	0.0029224	0.009485	0.015814	51.393	14.367	-22.825	6.5804	0.76811	7.8337	0.0014391	0.0075044	0	1	0	1	-0.002091148	0.0133996
17	16.621	3.6085	-23.397	4.0615	4.78	2.6089	0.60286	3.9287	-55.457	4.8272	-19.77	4.1322	0.244668	0.008858	0.947741	0.034805	1.0858	0.026073	-0.023094	0.0063541	0.0070759	0.0019641	-0.0024863	0.0010882	0.003033	0.006255	45.643	10.814	-19.239	3.4675	-0.36054	1.2581	0.00060713	0.0026358	0	1	0	1	-0.003512186	0.011534354
18	15.673	3.6472	-23.257	4.1272	5.5114	2.6079	2.4783	3.92	-57.999	4.6961	-19.937	4.1273	0.257788	0.008638	0.949501	0.034776	1.0657	0.034394	-0.020621	0.0052025	0.0072685	0.0020555	-0.002564	0.00024357	0.000647	0.001711	40.971	8.9462	-17.441	2.6663	0.015817	2.3517	0.00028583	0.00075617	0	1	0	1	-0.003626428	0.009682477
19	14.697	3.6878	-23.007	4.1899	6.1471	2.5855	4.3446	3.9019	-60.22	4.5808	-19.626	4.2031	0.270556	0.008442	0.951101	0.034752	1.0397	0.04253	-0.018738	0.0044607	0.0077127	0.0018274	-0.0024276	0.00038443	0.000025	0.001	37.029	8.0778	-16.056	2.9137	0.8928	2.4225	3.83E-05	0.00010127	0	1	0	1	-0.002720695	0.008920761
20	13.706	3.7272	-22.677	4.2435	6.6829	2.5529	6.1841	3.8784	-62.09	4.5051	-18.903	4.3284	0.282978	0.008265	0.952521	0.034727	1.0095	0.048017	-0.017108	0.003898	0.008066	0.0014791	-0.0022062	0.00045778	0	0.001	33.363	7.6916	-14.134	4.2304	1.6979	1.7417	-4.62E-19	1.00E-03	0	1	0	1	-0.00265142	0.007932081
21	12.709	3.7637	-22.286	4.2865	7.1257	2.5185	7.9817	3.8524	-63.586	4.4809	-17.84	4.4493	0.295082	0.008101	0.953761	0.034692	0.9758	0.051147	-0.015559	0.0034823	0.0081575	0.001342	-0.0019592	0.00045234	0	0.001	29.777	7.6379	-11.48	5.3839	2.204	1.0493	-1.58E-29	1.00E-03	0	1	0	1	-0.002209947	0.005616702
22	11.712	3.7944	-21.847	4.3178	7.4857	2.4878	9.728	3.8278	-64.701	4.5202	-16.526	4.5318	0.306905	0.007925	0.954831	0.034649	0.93915	0.053442	-0.014048	0.0032402	0.0079509	0.0015419	-0.0017121	0.00043535	0	0.001	26.279	7.8441	-8.3682	5.7839	2.3964	0.70013	1.59E-41	1.00E-03	0	1	0	1	-0.001274894	0.005074812
23	10.718	3.8161	-21.379	4.3318	7.7786	2.4604	11.416	3.8063	-65.434	4.616	-15.056	4.5442	0.31848	0.007726	0.955731	0.034582	0.90259	0.052489	-0.012584	0.0031831	0.0074785	0.0018975	-0.001479	0.000415	0	0.001	22.938	8.1813	-5.1986	5.3872	2.3499	0.82682	-8.15E-54	1.00E-03	0	1	0	1	-0.001974779	0.004056507
24	9.7276	3.8267	-20.88	4.3317	8.0171	2.438	13.039	3.7886	-65.793	4.7635	-13.517	4.4701	0.329855	0.007493	0.956501	0.034506	0.8689	0.049405	-0.011192	0.0032678	0.0067974	0.0022304	-0.0012726	0.00038277	0	0.001	19.813	8.4804	-2.3234	4.3935	2.1574	1.0662	-1.86E-67	1.00E-03	0	1	0	1	-0.001653321	0.002140065
25	8.7393	3.8256	-20.364	4.3165	8.2157	2.4175	14.593	3.7749	-65.791	4.9411	-11.984	4.301	0.34107	0.007225	0.957151	0.03442	0.84163	0.045598	-0.0098991	0.0034296	0.0059713	0.0024629	-0.0011054	0.00033378	0	0.001	16.945	8.6042	0.017863	3.131	1.8995	1.1957	3.90E-78	1.00E-03	0	1	0	1	-0.000547739	0.003016327
26	7.7521	3.8123	-19.831	4.2935	8.3843	2.395	16.075	3.7648	-65.453	5.143	-10.526	4.0531	0.35217	0.006939	0.957681	0.034327	0.82089	0.042414	-0.0087327	0.0036236	0.0050605	0.0025726	-0.00098749	0.00027136	0	0.001	14.357	8.4881	1.702	2.0894	1.6359	1.1847	-3.81E-90	1.00E-03	0	1	0	1	-0.000989942	0.003201818
27	6.7643	3.7884	-19.287	4.2623	8.54	2.3662	17.478	3.7564	-64.784	5.3513	-9.1771	3.7397	0.363185	0.006639	0.958131	0.034232	0.80519	0.039231	-0.007717	0.0038341	0.0041181	0.0025711	-0.00092506	0.00020598	0	0.001	12.062	8.1346	2.7023	1.9648	1.4036	1.0744	1.87E-102	1.00E-03	0	1	0	1	-0.000478602	0.001409295
28	5.7749	3.7576	-18.736	4.2278	8.6829	2.3359	18.797	3.7491	-63.803	5.5642	-7.9657	3.3941	0.374157	0.006354	0.958481	0.034164	0.79404	0.03652	-0.0068674	0.0040524	0.0031853	0.0024885	-0.00091902	0.00015347	0	0.001	10.061	7.5826	3.0562	2.6458	1.2207	0.92991	1.14E-115	1.00E-03	0	1	0	1	0.000305704	0.00228545
29	4.7829	3.7236	-18.179	4.1999	8.8257	2.2984	20.022	3.7413	-62.521	5.7712	-6.9043	3.0443	0.385108	0.006098	0.958741	0.034108	0.78674	0.033083	-0.0061845	0.0042582	0.0022885	0.0023626	-0.0009654	0.00013078	0	0.001	8.3407	6.8769	2.8284	3.446	1.0894	0.80798	-9.62E-127	1.00E-03	0	1	0	1	-0.000278389	0.002664181
30	3.7893	3.6921	-17.621	4.1733	8.9657	2.2503	21.143	3.7309	-60.937	5.9746	-5.9857	2.7183	0.396062	0.005887	0.958921	0.034077	0.78386	0.03036	-0.0056489	0.0044172	0.0014369	0.0022285	-0.001056	0.00013689	0	0.001	6.8659	6.05	2.0758	4.1308	1.0021	0.73935	9.09E-139	1.00E-03	0	1	0	1	-0.000699141	0.001191552
31	2.7951	3.6662	-17.067	4.166	9.1029	2.1919	22.149	3.717	-59.057	6.1714	-5.2014	2.4389	0.407038	0.005739	0.959011	0.03408	0.78486	0.029076	-0.005215	0.0044921	0.00062245	0.0021105	-0.001179	0.00015108	0	0.001	5.5804	5.1296	0.8188	4.6916	0.94608	0.72542	-4.30E-151	1.00E-03	0	1	0	1	-0.000190414	0.002098592
32	1.8009	3.6494	-16.526	4.1699	9.2414	2.1345	23.026	3.6969	-56.881	6.3614	-4.53	2.2197	0.418042	0.005669	0.959011	0.034103	0.78851	0.027486	-0.0048096	0.0044641	-0.00017976	0.0020218	-0.0013203	0.00015949	0	0.001	4.4195	4.1614	-0.9805	5.1964	0.90909	0.74801	-4.38E-164	1.00E-03	0	1	0	1	0.000213232	0.001911733
33	0.80929	3.6424	-15.989	4.1881	9.3743	2.0773	23.765	3.6686	-54.409	6.5441	-3.9543	2.0697	0.429087	0.005678	0.958891	0.03415	0.796	0.027274	-0.0043297	0.0043555	-0.0010103	0.0019737	-0.0014637	0.00016133	0	0.001	3.337	3.2436	-3.4333	5.7667	0.88169	0.783	2.37E-175	1.00E-03	0	1	0	1	-0.000226509	0.001211909
34	-0.17843	3.6452	-15.473	4.2175	9.5	2.0217	24.356	3.63	-51.63	6.715	-3.4557	1.9825	0.440184	0.005793	0.958671	0.034207	0.80689	0.028816	-0.0036467	0.0042583	-0.0019241	0.0019867	-0.0015923	0.00016635	0	0.001	2.3397	2.5357	-6.7323	6.5877	0.85861	0.81053	-2.17E-187	1.00E-03	0	1	0	1	-0.000622756	0.001259474
35	-1.16	3.6546	-14.977	4.2585	9.6114	1.9776	24.792	3.5801	-48.559	6.8677	-3.0171	1.9463	0.451333	0.005994	0.958341	0.034268	0.82064	0.032473	-0.0026117	0.0043402	-0.0029875	0.0020928	-0.0016887	0.00018978	0	0.001	1.5131	2.1606	-11.148	7.8766	0.83792	0.81984	9.82E-200	1.00E-03	0	1	0	1	-0.000338306	0.001000849
36	-2.1329	3.6675	-14.506	4.2955	9.71	1.949	25.075	3.5189	-45.203	6.9918	-2.6129	1.9376	0.462543	0.00628	0.957871	0.034328	0.83589	0.037026	-0.0010669	0.0047754	-0.004275	0.0023166	-0.0017364	0.00023841	0	0.001	1.0214	1.987	-17	9.7707	0.81881	0.80895	1.44E-212	1.00E-03	0	1	0	1	-0.000468499	0.001392934
37	-3.0953	3.68	-14.061	4.3285	9.79	1.9444	25.208	3.4471	-41.587	7.0766	-2.23	1.9425	0.473823	0.006631	0.957281	0.03437	0.85108	0.04087	0.0011379	0.005607	-0.0058631	0.0026517	-0.0017215	0.00030521	0	0.001	1.0691	1.7271	-24.597	12.217	0.79859	0.78044	-5.81E-224	1.00E-03	0	1	0	1	-0.00075377	0.00157721
38	-4.0451	3.6886	-13.651	4.3519	9.8529	1.9617	25.202	3.368	-37.751	7.1102	-1.8486	1.9468	0.485181	0.007026	0.956561	0.034393	0.86727	0.044406	0.0041262	0.0067066	-0.0078219	0.0030543	-0.0016342	0.00037766	0	0.001	1.8342	1.4209	-34.126	14.959	0.7701	0.73566	5.16E-236	1.00E-03	0	1	0	1	-0.000339673	0.000983652
39	-4.9787	3.6909	-13.286	4.3654	9.9014	1.9965	25.073	3.2843	-33.746	7.0769	-1.4529	1.941	0.49663	0.007442	0.955701	0.034381	0.88527	0.047884	0.0079723	0.007861	-0.010203	0.0034553	-0.0014703	0.00044334	0	0.001	3.3971	1.8914	-45.518	17.624	0.72108	0.67221	-2.23E-248	1.00E-03	0	1	0	1	-0.000509562	0.001853396
40	-5.894	3.6863	-12.964	4.357	9.9371	2.0556	24.84	3.2005	-29.647	6.9626	-1.0343	1.9256	0.508187	0.007868	0.954721	0.03433	0.90481	0.05273	0.012679	0.0088486	-0.013024	0.0037759	-0.0012328	0.00049151	0	0.001	5.6945	3.3227	-58.306	19.877	0.63729	0.58796	-4.35E-261	1.00E-03	0	1	0	1	-0.001127062	0.001765588
41	-6.7844	3.6704	-12.704	4.3314	9.9643	2.1236	24.526	3.1197	-25.543	6.7559	-0.59571	1.8949	0.519862	0.008282	0.953601	0.034228	0.92524	0.057292	0.01815	0.0094758	-0.016253	0.003937	-0.00093223	0.00051362	0	0.001	8.5166	5.0765	-71.505	21.662	0.50914	0.48656	1.42E-272	1.00E-03	0	1	0	1	-0.000780569	0.001253959
42	-7.6481	3.6478	-12.513	4.2939	9.9914	2.201	24.155	3.045	-21.536	6.4563	-0.14143	1.856	0.53168	0.008674	0.952341	0.034074	0.94509	0.060807	0.024165	0.009611	-0.019788	0.0038776	-0.00058572	0.00050448	0	0.001	11.533	6.7642	-83.588	23.437	0.33943	0.37812	-1.23E-284	1.00E-03	0	1	0	1	-0.000209008	0.001802352
43	-8.4809	3.62	-12.401	4.2458	10.013	2.2721	23.751	2.9785	-17.73	6.0736	0.31143	1.8117	0.543658	0.009033	0.950961	0.033859	0.96495	0.064483	0.03034	0.0092335	-0.023428	0.0035788	-0.00021432	0.00046394	0	0.001	14.327	8.2598	-92.569	26.057	0.14782	0.27475	5.07E-297	1.00E-03	0	1	0	1	-0.000862953	0.002826278
44	-9.2753	3.585	-12.381	4.1891	10.036	2.3378	23.341	2.9245	-14.237	5.625	0.73857	1.7669	0.555815	0.009353	0.949471	0.03358	0.98462	0.066837	0.036083	0.0085197	-0.026854	0.003123	0.00016099	0.00040023	8.2828e-310	0.001	16.409	9.6842	-96.256	29.939	-0.031498	0.18805	0.00E+00	1.00E-03	0	1	0	1	-0.001277446	0.002810326
45	-10.03	3.5479	-12.467	4.1274	10.051	2.3842	22.944	2.8864	-11.157	5.1382	1.1171	1.7201	0.568179	0.009641	0.947861	0.033236	1.004	0.067974	0.040588	0.0079387	-0.029625	0.0027926	0.00052158	0.00033679	-2.3023e-321	0.001	17.253	11.138	-92.74	34.136	-0.1574	0.13752	-3.4832e-321	1.00E-03	0	1	0	1	-0.000376984	0.002123506
46	-10.736	3.5076	-12.671	4.0652	10.056	2.4075	22.583	2.8688	-8.58	4.6589	1.4186	1.6898	0.580772	0.009895	0.946141	0.032832	1.0207	0.065884	0.042967	0.0080505	-0.03125	0.0029588	0.00084487	0.00031208	0	0.001	16.426	12.248	-81.159	36.563	-0.19223	0.15674	0	1.00E-03	0	1	0	1	-0.000442096	0.002847546
47	-11.392	3.4672	-12.999	4.0117	10.026	2.4066	22.271	2.875	-6.56	4.2393	1.62	1.6675	0.593615	0.010125	0.944341	0.032359	1.0325	0.060362	0.042674	0.0087227	-0.031396	0.0034645	0.0010791	0.0003105	0	0.001	13.872	12.226	-62.579	35.278	-0.12061	0.23662	0	1.00E-03	0	1	0	1	-0.000872464	0.004180776
48	-11.992	3.4272	-13.463	3.9622	9.9471	2.376	22.021	2.9067	-5.1471	3.929	1.6971	1.6677	0.606739	0.010345	0.942491	0.031832	1.0386	0.052524	0.040342	0.0089351	-0.030284	0.0036654	0.0010952	0.00021172	0	0.001	10.198	10.672	-40.267	30.066	0.0010831	0.26737	0	1.00E-03	0	1	0	1	-0.000578503	0.004682256
49	-12.526	3.3873	-14.071	3.924	9.7871	2.3349	21.837	2.9624	-4.34	3.7551	1.64	1.6884	0.620158	0.010563	0.940581	0.03126	1.0378	0.043794	0.038638	0.008089	-0.029065	0.0033408	0.00064516	0.00063852	0	0.001	6.5572	8.3385	-18.318	23.319	-0.041343	0.1773	0	1.00E-03	0	1	0	1	-0.005128135	0.006672075
50	-12.99	3.3526	-14.837	3.8992	9.5157	2.2864	21.717	3.0364	-4.1271	3.7323	1.4471	1.7263	0.633889	0.01079	0.938661	0.030654	1.0281	0.03724	0.041655	0.008024	-0.029494	0.0037632	-0.00057141	0.0020542	0	0.001	3.8282	6.793	1.3516	18.54	-0.6195	1.3805	0	1.00E-03	0	1	0	1	-0.004304437	0.00599756
51	-13.372	3.3251	-15.77	3.891	9.0886	2.2642	21.643	3.0384	-5.0143	3.8002	0.84286	1.9281	0.647937	0.01103	0.936751	0.030027	1.0059	0.039788	0.048688	0.0076616	-0.030182	0.005662	-0.0031895	0.0050278	0.10164	0.058062	0.37406	5.0538	24.695	14.82	-2.1379	4.0853	0.0049672	0.014224	0	1	0	1	-0.000530041	0.028439
52	-13.662	3.3058	-16.886	3.9045	8.4743	2.3024	21.657	3.1266	-5.99	3.9799	0.35571	1.9753	0.662299	0.011285	0.934871	0.029401	0.96864	0.058221	0.062883	0.0081456	-0.033322	0.0073149	-0.0062721	0.0072744	0.18705	0.084833	-1.359	6.1566	41.314	14.761	-4.0426	6.0351	0.011243	0.01607	0	1	0	1	0.006395129	0.036353914
53	-13.835	3.2925	-18.194	3.9447	7.6286	2.4322	21.697	3.2076	-7.3114	4.1499	-0.18857	1.9877	0.676957	0.011541	0.933051	0.028806	0.91531	0.084744	0.071641	0.0099957	-0.031537	0.01004	-0.010139	0.0090981	0.28866	0.10483	-2.9577	6.3745	48.908	16.71	-6.204	6.5397	0.0045345	0.025724	0	1	0	1	-0.016847677	0.034486845
54	-13.886	3.2969	-19.713	4.0151	6.5157	2.6693	21.746	3.276	-8.8986	4.28	-0.73	1.9511	0.691886	0.011782	0.931311	0.028255	0.84484	0.11278	0.071831	0.015773	-0.023109	0.014106	-0.014691	0.010555	0.40059	0.12689	-3.9066	7.1967	41.476	25.94	-8.2277	5.8919	-0.017696	0.039758	0	1	0	1	-0.063038264	0.056042452
55	-13.786	3.312	-21.456	4.1119	5.1057	3.005	21.788	3.33	-10.66	4.3529	-1.2157	1.8656	0.707037	0.011985	0.929671	0.027776	0.75816	0.13809	0.064912	0.021319	-0.009243	0.017376	-0.01903	0.011768	0.51879	0.14942	-3.592	9.125	19.086	35.245	-8.9605	6.2543	-0.048364	0.047113	0	1	0	1	-0.10404086	0.066422991
56	-13.527	3.3418	-23.431	4.2369	3.3857	3.4184	21.804	3.3695	-12.509	4.3685	-1.5729	1.7341	0.722361	0.012123	0.928151	0.027382	0.65764	0.15867	0.054664	0.024756	0.0072178	0.018662	-0.02195	0.012649	0.63826	0.15639	-1.8793	10.154	-11.897	38.311	-7.4232	9.0549	-0.080487	0.049066	0	1	0	1	-0.132533031	0.052903832
57	-13.09	3.3885	-25.653	4.3824	1.3543	3.8614	21.774	3.3977	-14.356	4.3293	-1.76	1.5982	0.737784	0.01217	0.926761	0.0271	0.54868	0.17174	0.044361	0.026194	0.023546	0.017943	-0.02262	0.013167	0.7458	0.14346	0.77161	9.9567	-42.912	34.868	-3.9637	11.933	-0.10846	0.045458	0	1	0	1	-0.152419062	0.040437462
58	-12.46	3.4472	-28.113	4.54	-0.96429	4.2911	21.682	3.4171	-16.137	4.2574	-1.74	1.509	0.75324	0.012106	0.925511	0.026942	0.43789	0.1782	0.03568	0.026104	0.038012	0.015761	-0.020863	0.013734	0.8323	0.1214	3.6374	9.695	-67.193	28.36	-0.15801	12.577	-0.12988	0.037495	0	1	0	1	-0.157401964	0.036660787
59	-11.635	3.5164	-30.799	4.7037	-3.5171	4.6545	21.51	3.4317	-17.787	4.1639	-1.4971	1.507	0.768657	0.011916	0.924421	0.026905	0.33616	0.17102	0.02902	0.025076	0.049932	0.012845	-0.017024	0.014742	0.89735	0.10371	6.1849	10.11	-81.51	23.784	2.2861	11.095	-0.1449	0.029409	0	1	0	1	-0.149973187	0.033162122
60	-10.616	3.5928	-33.693	4.8537	-6.2214	4.914	21.246	3.4437	-19.259	4.0705	-1.0457	1.6144	0.783962	0.011592	0.923501	0.026994	0.25033	0.14917	0.024151	0.023847	0.059378	0.0098604	-0.011779	0.016122	0.94976	0.092792	8.213	11.142	-85.815	24.4	2.4069	10.025	-0.15553	0.022821	0	1	0	1	-0.141286531	0.031495585
61	-9.4093	3.6725	-36.761	4.9806	-8.97	5.0354	20.879	3.4563	-20.52	3.9919	-0.41286	1.8	0.799095	0.011143	0.922781	0.027197	0.17778	0.12369	0.020844	0.023076	0.066541	0.0075452	-0.005701	0.017628	0.99325	0.081047	9.7774	12.696	-81.56	28.175	0.054229	11.66	-0.16171	0.016948	0	1	0	1	-0.130605195	0.033058818
62	-8.0284	3.7466	-39.949	5.0725	-11.633	5.0209	20.406	3.4716	-21.55	3.9393	0.36571	2.0164	0.814001	0.010586	0.922271	0.027504	0.12107	0.095381	0.018967	0.022959	0.071467	0.0068171	0.00086097	0.019043	1.0306	0.065574	11.131	14.689	-70.778	31.35	-4.3525	14.862	-0.164	0.01314	0	1	0	1	-0.114357593	0.03305426
63	-6.497	3.8135	-43.199	5.1154	-14.086	4.8824	19.825	3.4904	-22.344	3.9118	1.2386	2.2197	0.828653	0.009942	0.922011	0.027893	0.073139	0.072536	0.018316	0.023272	0.074123	0.0078385	0.0077151	0.020309	1.0607	0.04906	12.57	16.858	-55.822	32.049	-9.9999	17.817	-0.16208	0.012177	0	1	0	1	-0.093275969	0.030096422
64	-4.8381	3.8659	-46.449	5.1109	-16.201	4.6637	19.144	3.5129	-22.903	3.9183	2.1571	2.3869	0.843034	0.00925	0.922011	0.028342	0.043235	0.049035	0.018441	0.02374	0.074548	0.0096512	0.014771	0.021478	1.0833	0.036135	14.169	18.931	-39.153	30.025	-15.977	19.717	-0.15667	0.012006	0	1	0	1	-0.068853674	0.029701436
65	-3.083	3.9031	-49.62	5.0529	-17.893	4.4287	18.373	3.5406	-23.25	3.9488	3.0786	2.5074	0.857137	0.008549	0.922311	0.028833	0.022681	0.030695	0.018797	0.024133	0.07289	0.01157	0.021984	0.02254	1.0961	0.027099	15.713	20.762	-23.01	25.888	-21.497	20.308	-0.14883	0.012226	0	1	0	1	-0.042664576	0.031331513
66	-1.2594	3.9238	-52.646	4.9534	-19.091	4.2361	17.527	3.5725	-23.407	3.999	3.9629	2.5822	0.870979	0.007881	0.922921	0.029339	0.009485	0.015814	0.018927	0.024159	0.069478	0.013306	0.029173	0.023403	1.0968	0.022947	16.804	22.108	-9.0627	20.551	-25.829	19.652	-0.13918	0.013784	0	1	0	1	-0.015949843	0.03320314
67	0.60286	3.9287	-55.457	4.8272	-19.77	4.1322	16.621	3.6085	-23.397	4.0615	4.78	2.6089	0.884587	0.007277	0.923861	0.029837	0.003033	0.006255	0.018542	0.02373	0.064785	0.014757	0.036065	0.024017	1.0858	0.026073	17.081	22.789	1.7971	14.961	-28.404	18.03	-0.12902	0.015414	0	1	0	1	0.008154032	0.035260106
68	2.4783	3.92	-57.999	4.6961	-19.937	4.1273	15.673	3.6472	-23.257	4.1272	5.5114	2.6079	0.898003	0.006766	0.925131	0.030317	0.000647	0.001711	0.017515	0.023081	0.059352	0.015834	0.042352	0.024396	1.0657	0.034394	16.383	22.973	9.4148	10.116	-28.97	15.818	-0.11861	0.016286	0	1	0	1	0.028555976	0.034959309
69	4.3446	3.9019	-60.22	4.5808	-19.626	4.2031	14.697	3.6878	-23.007	4.1899	6.1471	2.5855	0.911259	0.006361	0.926701	0.030752	0.000025	0.001	0.015914	0.022436	0.053605	0.016373	0.04784	0.024522	1.0397	0.04253	14.827	22.884	14.186	7.2756	-27.743	13.414	-0.10758	0.017064	0	1	0	1	0.043468221	0.034777008
70	6.1841	3.8784	-62.09	4.5051	-18.903	4.3284	13.706	3.7272	-22.677	4.2435	6.6829	2.5529	0.924406	0.006056	0.928561	0.031152	0	0.001	0.013951	0.021792	0.047735	0.016361	0.052589	0.024474	1.0095	0.048017	12.748	22.561	16.678	7.0698	-25.307	11.185	-0.097057	0.017943	0	1	0	1	0.053314009	0.036555964
71	7.9817	3.8524	-63.586	4.4809	-17.84	4.4493	12.709	3.7637	-22.286	4.2865	7.1257	2.5185	0.937476	0.005844	0.930661	0.031499	0	0.001	0.011875	0.02103	0.041795	0.015995	0.056801	0.024285	0.9758	0.051147	10.545	21.956	17.403	8.0806	-22.291	9.2858	-0.087779	0.017463	0	1	0	1	0.059469716	0.036706363
