779: min fit = 0.000493346, time = 0
780: min fit = 0.000493346, time = 0
781: min fit = 0.000493346, time = 1
782: min fit = 0.000493346, time = 0
783: min fit = 0.000493346, time = 0
784: min fit = 0.000493346, time = 0
785: min fit = 0.000493346, time = 0
786: min fit = 0.000493346, time = 0
787: min fit = 0.000493346, time = 0
788: min fit = 0.000493346, time = 0
789: min fit = 0.000493346, time = 0
790: min fit = 0.000493346, time = 0
791: min fit = 0.00010847, time = 0
792: min fit = 0.000493346, time = 0
793: min fit = 0.000493346, time = 0
794: min fit = 0.000493346, time = 0
795: min fit = 0.000493346, time = 0
796: min fit = 0.000493346, time = 0
797: min fit = 0.000493346, time = 1
798: min fit = 0.000493346, time = 0
799: min fit = 0.000493346, time = 0
800: min fit = 0.000493346, time = 0
801: min fit = 0.000493346, time = 0
802: min fit = 0.000493346, time = 0
803: min fit = 0.000493346, time = 0
804: min fit = 0.000493346, time = 0
805: min fit = 0.000493346, time = 0
806: min fit = 0.000493346, time = 1
807: min fit = 0.000493346, time = 0
808: min fit = 0.000493346, time = 0
809: min fit = 0.000493346, time = 0
810: min fit = 0.000493346, time = 0
811: min fit = 0.000493346, time = 0
812: min fit = 0.000493346, time = 1
813: min fit = 0.000493346, time = 0
814: min fit = 0.000493346, time = 0
815: min fit = 0.000493346, time = 0
816: min fit = 0.000493346, time = 0
817: min fit = 0.000493346, time = 0
818: min fit = 0.000493346, time = 0
819: min fit = 0.000493346, time = 0
820: min fit = 0.000493346, time = 0
821: min fit = 0.000493346, time = 0
822: min fit = 0.000493346, time = 0
823: min fit = 0.000493346, time = 0
824: min fit = 0.000493346, time = 0
825: min fit = 0.000493346, time = 1
826: min fit = 0.000493346, time = 0
827: min fit = 0.000493346, time = 0
828: min fit = 0.000493346, time = 0
829: min fit = 0.000493346, time = 0
830: min fit = 0.000493346, time = 0
831: min fit = 0.000493346, time = 0
832: min fit = 0.000493346, time = 0
833: min fit = 0.000493346, time = 0
834: min fit = 0.000493346, time = 0
835: min fit = 0.000493346, time = 0
836: min fit = 0.000493346, time = 0
837: min fit = 0.000493346, time = 1
838: min fit = 0.000493346, time = 0
839: min fit = 0.000493346, time = 0
840: min fit = 0.000493346, time = 0
841: min fit = 0.000493346, time = 0
842: min fit = 0.000493346, time = 0
843: min fit = 0.000493346, time = 0
844: min fit = 0.000493346, time = 0
845: min fit = 0.000493346, time = 0
846: min fit = 0.000493346, time = 0
847: min fit = 0.000493346, time = 0
848: min fit = 0.000493346, time = 0
849: min fit = 0.000493346, time = 1
850: min fit = 0.000493346, time = 0
851: min fit = 0.000493346, time = 0
852: min fit = 0.000493346, time = 0
853: min fit = 0.000493346, time = 0
854: min fit = 0.000493346, time = 0
855: min fit = 0.000493346, time = 0
856: min fit = 0.000493346, time = 0
857: min fit = 0.000493346, time = 0
858: min fit = 0.000493346, time = 0
859: min fit = 0.000493346, time = 0
860: min fit = 0.000493346, time = 0
861: min fit = 0.000493346, time = 0
862: min fit = 0.000493346, time = 0
863: min fit = 0.000493346, time = 1
864: min fit = 0.000493346, time = 0
865: min fit = 0.000493346, time = 0
866: min fit = 0.000493346, time = 0
867: min fit = 0.000493346, time = 0
868: min fit = 0.000493346, time = 0
869: min fit = 0.000493346, time = 0
870: min fit = 0.000493346, time = 0
871: min fit = 0.000493346, time = 0
872: min fit = 0.000493346, time = 0
873: min fit = 0.000493346, time = 1
874: min fit = 0.000493346, time = 0
875: min fit = 0.000493346, time = 0
876: min fit = 0.000493346, time = 0
877: min fit = 0.000493346, time = 0
878: min fit = 0.000493346, time = 0
879: min fit = 0.000493346, time = 0
880: min fit = 0.000493346, time = 0
881: min fit = 0.000493346, time = 0
882: min fit = 0.000493346, time = 0
883: min fit = 0.000493346, time = 0
884: min fit = 0.000493346, time = 0
885: min fit = 0.000493346, time = 1
886: min fit = 0.000493346, time = 0
887: min fit = 0.000493346, time = 0
888: min fit = 0.000493346, time = 0
889: min fit = 0.000493346, time = 0
890: min fit = 0.000493346, time = 0
891: min fit = 0.000493346, time = 0
892: min fit = 0.000493346, time = 0
893: min fit = 0.000493346, time = 0
894: min fit = 0.000493346, time = 0
895: min fit = 0.000493346, time = 0
896: min fit = 0.000493346, time = 0
897: min fit = 0.000493346, time = 0
898: min fit = 0.000493346, time = 0
899: min fit = 0.000493346, time = 0
900: min fit = 0.000493346, time = 1
901: min fit = 0.000493346, time = 0
902: min fit = 0.000493346, time = 0
903: min fit = 0.000493346, time = 0
904: min fit = 0.000493346, time = 0
905: min fit = 0.000493346, time = 0
906: min fit = 0.000493346, time = 0
907: min fit = 0.000493346, time = 1
908: min fit = 0.000493346, time = 0
909: min fit = 0.000493346, time = 0
910: min fit = 0.000493346, time = 0
911: min fit = 0.000493346, time = 0
912: min fit = 0.000493346, time = 1
913: min fit = 6.4612e-05, time = 0
Lowest individual: eval = 6.90306, tree:
0:multi = 6.90306, children = 2
 1:plus = 0.421806, children = 2
  2:multi = 0.0368825, children = 2
   3:tree_double = 0.184413, children = 0
   3:tree_var = 0.2, children = 0
  2:plus = 0.384924, children = 2
   3:tree_double = 0.184924, children = 0
   3:tree_var = 0.2, children = 0
 1:minus = 16.3655, children = 2
  2:div = 16.6667, children = 2
   3:tree_var = 0.2, children = 0
   3:tree_var = 0.3, children = 0
  2:minus = 0.301184, children = 2
   3:tree_double = 0.764098, children = 0
   3:tree_double = 0.462914, children = 0
Chaning dp:
0:multi = 6.75636, children = 2
 1:plus = 14.0655, children = 2
  2:multi = 0.06545, children = 2
   3:tree_double = 0.25582, children = 0
   3:tree_double = 0.255844, children = 0
  2:plus = 14, children = 2
   3:tree_var = 7, children = 0
   3:tree_var = 7, children = 0
 1:minus = 0.480352, children = 2
  2:div = 0.781536, children = 2
   3:tree_double = 0.255906, children = 0
   3:tree_var = 5, children = 0
  2:minus = 0.301184, children = 2
   3:tree_double = 0.764098, children = 0
   3:tree_double = 0.462914, children = 0
